Year;Month;DayofMonth;DayOfWeek;Actual_Shipment_Time;Planned_Shipment_Time;Planned_Delivery_Time;Carrier_Name;Carrier_Num;Planned_TimeofTravel;Shipment_Delay;Source;Destination;Distance;Delivery_Status
2020;1;5;6;1138;1135;1155;WN;259;80;3;PHX;SNA;338;0
2020;1;5;6;932;935;955;WN;814;80;-3;PHX;SNA;338;0
2020;1;5;6;1532;1515;1530;WN;1413;75;17;PHX;SNA;338;1
2020;1;5;6;1928;1925;1935;WN;2093;70;3;PHX;SNA;338;0
2020;1;5;6;1733;1720;1730;WN;2707;70;13;PHX;SNA;338;0
2020;1;5;6;1333;1330;1345;WN;3501;75;3;PHX;SNA;338;0
2020;1;5;6;2329;2040;35;WN;745;175;169;PHX;STL;1262;1
2020;1;5;6;1527;1450;1845;WN;752;175;37;PHX;STL;1262;1
2020;1;5;6;1720;1705;2055;WN;868;170;15;PHX;STL;1262;0
2020;1;5;6;1107;1055;1450;WN;3333;175;12;PHX;STL;1262;0
2020;1;5;6;936;935;1530;WN;369;235;1;PHX;TPA;1788;0
2020;1;5;6;1358;1355;1710;WN;627;135;3;PHX;TUL;935;0
2020;1;5;6;1011;1010;1325;WN;3235;135;1;PHX;TUL;935;0
2020;1;5;6;1004;1005;1100;WN;1414;55;-1;PIT;BWI;210;0
2020;1;5;6;1927;1925;2020;WN;3657;55;2;PIT;BWI;210;0
2020;1;5;6;1706;1645;1840;WN;94;295;21;PIT;LAS;1910;1
2020;1;5;6;823;820;1015;WN;3833;295;3;PIT;LAS;1910;0
2020;1;5;6;720;720;945;WN;987;145;0;PIT;MCO;834;0
2020;1;5;6;1242;1235;1455;WN;2560;140;7;PIT;MCO;834;0
2020;1;5;6;2008;2010;2225;WN;3592;135;-2;PIT;MCO;834;0
2020;1;5;6;1839;1755;1830;WN;490;95;44;PIT;MDW;402;1
2020;1;5;6;1454;1410;1435;WN;921;85;44;PIT;MDW;402;1
2020;1;5;6;1208;1205;1235;WN;2361;90;3;PIT;MDW;402;0
2020;1;5;6;856;900;935;WN;3501;95;-4;PIT;MDW;402;0
2020;1;5;6;744;745;830;WN;3943;105;-1;PIT;MDW;402;0
2020;1;5;6;1500;1455;1610;WN;374;75;5;PIT;PHL;267;0
2020;1;5;6;1811;1815;1950;WN;548;95;-4;PIT;PHL;267;0
2020;1;5;6;1244;1245;1355;WN;1236;70;-1;PIT;PHL;267;0
2020;1;5;6;755;755;905;WN;2724;70;0;PIT;PHL;267;0
2020;1;5;6;1050;1055;1205;WN;2964;70;-5;PIT;PHL;267;0
2020;1;5;6;1421;1325;1615;WN;1013;290;56;PIT;PHX;1813;1
2020;1;5;6;1518;1500;1735;WN;107;155;18;PIT;TPA;873;1
2020;1;5;6;1017;1015;1200;WN;1151;165;2;PVD;BNA;907;0
2020;1;5;6;811;815;935;WN;354;80;-4;PVD;BWI;328;0
2020;1;5;6;1631;1630;1750;WN;421;80;1;PVD;BWI;328;0
2020;1;5;6;1120;1105;1220;WN;983;75;15;PVD;BWI;328;0
2020;1;5;6;1747;1730;1850;WN;1062;80;17;PVD;BWI;328;1
2020;1;5;6;1920;1925;2045;WN;1154;80;-5;PVD;BWI;328;0
2020;1;5;6;1302;1300;1415;WN;1161;75;2;PVD;BWI;328;0
2020;1;5;6;1815;1815;1935;WN;2034;80;0;PVD;BWI;328;0
2020;1;5;6;935;925;1040;WN;2442;75;10;PVD;BWI;328;0
2020;1;5;6;712;715;835;WN;2640;80;-3;PVD;BWI;328;0
2020;1;5;6;1502;1455;1610;WN;2795;75;7;PVD;BWI;328;0
2020;1;5;6;742;740;1110;WN;2988;210;2;PVD;FLL;1188;0
2020;1;5;6;730;730;1040;WN;3423;370;0;PVD;LAS;2363;0
2020;1;5;6;733;720;1030;WN;499;190;13;PVD;MCO;1073;0
2020;1;5;6;1239;1230;1540;WN;678;190;9;PVD;MCO;1073;0
2020;1;5;6;1710;1705;2010;WN;1030;185;5;PVD;MCO;1073;0
2020;1;5;6;940;945;1250;WN;2368;185;-5;PVD;MCO;1073;0
2020;1;5;6;2029;2030;2330;WN;2451;180;-1;PVD;MCO;1073;0
2020;1;5;6;1613;1545;1850;WN;3134;185;28;PVD;MCO;1073;1
2020;1;5;6;1036;1030;1210;WN;299;160;6;PVD;MDW;842;0
2020;1;5;6;2023;1925;2105;WN;393;160;58;PVD;MDW;842;1
2020;1;5;6;1454;1455;1635;WN;3841;160;-1;PVD;MDW;842;0
2020;1;5;6;826;825;940;WN;723;75;1;PVD;PHL;238;0
2020;1;5;6;1358;1340;1500;WN;1338;80;18;PVD;PHL;238;1
2020;1;5;6;1559;1540;1710;WN;1410;90;19;PVD;PHL;238;1
2020;1;5;6;1959;2005;2125;WN;2731;80;-6;PVD;PHL;238;0
2020;1;5;6;1619;1605;2000;WN;193;355;14;PVD;PHX;2277;0
2020;1;5;6;651;655;1010;WN;77;195;-4;PVD;TPA;1137;0
2020;1;5;6;1341;1335;1650;WN;3405;195;6;PVD;TPA;1137;0
2020;1;5;6;1857;1855;2210;WN;3580;195;2;PVD;TPA;1137;0
2020;1;5;6;2015;2020;2055;WN;312;95;-5;RDU;BNA;443;0
2020;1;5;6;826;825;900;WN;341;95;1;RDU;BNA;443;0
2020;1;5;6;1801;1740;1815;WN;601;95;21;RDU;BNA;443;1
2020;1;5;6;1314;1315;1350;WN;2463;95;-1;RDU;BNA;443;0
2020;1;5;6;1645;1645;1745;WN;269;60;0;RDU;BWI;255;0
2020;1;5;6;709;710;805;WN;358;55;-1;RDU;BWI;255;0
2020;1;5;6;1534;1520;1620;WN;1516;60;14;RDU;BWI;255;0
2020;1;5;6;1200;1200;1255;WN;2621;55;0;RDU;BWI;255;0
2020;1;5;6;902;900;1000;WN;3569;60;2;RDU;BWI;255;0
2020;1;5;6;1722;1715;1930;WN;383;315;7;RDU;LAS;2027;0
2020;1;5;6;721;715;930;WN;1945;315;6;RDU;LAS;2027;0
2020;1;5;6;818;820;1005;WN;122;105;-2;RDU;MCO;534;0
2020;1;5;6;1046;1050;1230;WN;606;100;-4;RDU;MCO;534;0
2020;1;5;6;1258;1255;1440;WN;1414;105;3;RDU;MCO;534;0
2020;1;5;6;1902;1835;2020;WN;3046;105;27;RDU;MCO;534;1
2020;1;5;6;1618;1615;1720;WN;166;125;3;RDU;MDW;632;0
2020;1;5;6;937;935;1040;WN;439;125;2;RDU;MDW;632;0
2020;1;5;6;1832;1835;1940;WN;1076;125;-3;RDU;MDW;632;0
2020;1;5;6;1700;1700;1825;WN;197;85;0;RDU;PHL;336;0
2020;1;5;6;1128;1130;1245;WN;198;75;-2;RDU;PHL;336;0
2020;1;5;6;1327;1325;1440;WN;201;75;2;RDU;PHL;336;0
2020;1;5;6;905;905;1020;WN;334;75;0;RDU;PHL;336;0
2020;1;5;6;1018;1015;1320;WN;413;305;3;RDU;PHX;1891;0
2020;1;5;6;725;725;920;WN;1162;115;0;RDU;TPA;587;0
2020;1;5;6;1040;1025;1220;WN;2293;115;15;RDU;TPA;587;0
2020;1;5;6;1933;1910;2100;WN;2634;110;23;RDU;TPA;587;1
2020;1;5;6;1918;1815;2020;WN;239;65;63;RNO;BOI;335;1
2020;1;5;6;808;800;1005;WN;2538;65;8;RNO;BOI;335;0
2020;1;5;6;NA;1410;1615;WN;3589;65;NA;RNO;BOI;335;NA
2020;1;5;6;1350;1255;1410;WN;120;75;55;RNO;LAS;345;1
2020;1;5;6;1032;1030;1140;WN;600;70;2;RNO;LAS;345;0
2020;1;5;6;NA;1545;1655;WN;637;70;NA;RNO;LAS;345;NA
2020;1;5;6;2002;1910;2020;WN;708;70;52;RNO;LAS;345;1
2020;1;5;6;1126;1115;1225;WN;843;70;11;RNO;LAS;345;0
2020;1;5;6;1351;1340;1455;WN;1027;75;11;RNO;LAS;345;0
2020;1;5;6;1800;1725;1835;WN;1072;70;35;RNO;LAS;345;1
2020;1;5;6;905;855;1005;WN;2113;70;10;RNO;LAS;345;0
2020;1;5;6;NA;1445;1555;WN;3517;70;NA;RNO;LAS;345;NA
2020;1;5;6;743;730;845;WN;3598;75;13;RNO;LAS;345;0
2020;1;5;6;1140;1120;1240;WN;397;80;20;RNO;LAX;390;1
2020;1;5;6;2039;1855;2020;WN;520;85;104;RNO;LAX;390;1
2020;1;5;6;713;705;825;WN;2554;80;8;RNO;LAX;390;0
2020;1;5;6;1102;1050;1640;WN;1021;230;12;RNO;MDW;1680;0
2020;1;5;6;1033;1015;1110;WN;891;55;18;RNO;OAK;180;1
2020;1;5;6;NA;1210;1305;WN;2719;55;NA;RNO;OAK;180;NA
2020;1;5;6;2013;1805;1900;WN;2732;55;128;RNO;OAK;180;1
2020;1;5;6;1134;1125;1255;WN;530;90;9;RNO;PDX;444;0
2020;1;5;6;NA;1545;1715;WN;2360;90;NA;RNO;PDX;444;NA
2020;1;5;6;2006;1725;2005;WN;745;100;161;RNO;PHX;601;1
2020;1;5;6;939;930;1210;WN;1006;100;9;RNO;PHX;601;0
2020;1;5;6;1200;1135;1415;WN;1231;100;25;RNO;PHX;601;1
2020;1;5;6;720;720;910;WN;388;110;0;RNO;SAN;488;0
2020;1;5;6;NA;1600;1750;WN;3513;110;NA;RNO;SAN;488;NA
2020;1;5;6;NA;1530;1720;WN;185;110;NA;RNO;SEA;564;NA
2020;1;5;6;701;700;850;WN;293;110;1;RNO;SEA;564;0
2020;1;5;6;859;850;950;WN;463;60;9;RNO;SJC;188;0
2020;1;5;6;1334;1215;1315;WN;1002;60;79;RNO;SJC;188;1
2020;1;5;6;NA;1710;1810;WN;1276;60;NA;RNO;SJC;188;NA
2020;1;5;6;1247;1240;1500;WN;2969;80;7;RNO;SLC;422;0
2020;1;5;6;1828;1825;2045;WN;1830;140;3;RSW;BWI;919;0
2020;1;5;6;1103;1110;1330;WN;3047;140;-7;RSW;BWI;919;0
2020;1;5;6;1924;1910;2150;WN;3485;160;14;RSW;ISP;1101;0
2020;1;5;6;1500;1430;1520;WN;630;50;30;RSW;MCO;133;1
2020;1;5;6;807;810;855;WN;837;45;-3;RSW;MCO;133;0
2020;1;5;6;1632;1630;1720;WN;1305;50;2;RSW;MCO;133;0
2020;1;5;6;1023;1025;1115;WN;3754;50;-2;RSW;MCO;133;0
2020;1;5;6;1336;1340;1535;WN;869;175;-4;RSW;MDW;1105;0
2020;1;5;6;701;705;900;WN;902;175;-4;RSW;MDW;1105;0
2020;1;5;6;1945;1945;2140;WN;1169;175;0;RSW;MDW;1105;0
2020;1;5;6;1220;1220;1505;WN;3660;165;0;RSW;PHL;992;0
2020;1;5;6;1522;1345;1625;WN;294;100;97;SAN;ABQ;628;1
2020;1;5;6;953;935;1220;WN;388;105;18;SAN;ABQ;628;1
2020;1;5;6;808;810;1250;WN;297;160;-2;SAN;AUS;1164;0
2020;1;5;6;1614;1525;2005;WN;2529;160;49;SAN;AUS;1164;1
2020;1;5;6;1539;1435;2015;WN;179;220;64;SAN;BNA;1751;1
2020;1;5;6;942;930;1510;WN;764;220;12;SAN;BNA;1751;0
2020;1;5;6;720;715;1505;WN;257;290;5;SAN;BWI;2295;0
2020;1;5;6;1558;1225;2010;WN;505;285;213;SAN;BWI;2295;1
2020;1;5;6;1347;1305;1545;WN;1156;100;42;SAN;ELP;636;1
2020;1;5;6;815;805;1300;WN;588;175;10;SAN;HOU;1312;0
2020;1;5;6;745;735;845;WN;71;70;10;SAN;LAS;258;0
2020;1;5;6;1832;1520;1630;WN;156;70;192;SAN;LAS;258;1
2020;1;5;6;942;920;1030;WN;161;70;22;SAN;LAS;258;1
2020;1;5;6;1050;1025;1135;WN;213;70;25;SAN;LAS;258;1
2020;1;5;6;1850;1725;1835;WN;415;70;85;SAN;LAS;258;1
2020;1;5;6;1504;1355;1505;WN;709;70;69;SAN;LAS;258;1
2020;1;5;6;1656;1555;1705;WN;719;70;61;SAN;LAS;258;1
2020;1;5;6;1807;1800;1910;WN;802;70;7;SAN;LAS;258;0
2020;1;5;6;2046;2030;2140;WN;1341;70;16;SAN;LAS;258;1
2020;1;5;6;1959;1900;2010;WN;2273;70;59;SAN;LAS;258;1
2020;1;5;6;1722;1640;1750;WN;2450;70;42;SAN;LAS;258;1
2020;1;5;6;1304;1200;1315;WN;3835;75;64;SAN;LAS;258;1
2020;1;5;6;936;915;1420;WN;283;185;21;SAN;MCI;1333;1
2020;1;5;6;2005;1845;2345;WN;931;180;80;SAN;MCI;1333;1
2020;1;5;6;657;655;1250;WN;568;235;2;SAN;MDW;1728;0
2020;1;5;6;2037;1855;40;WN;3065;225;102;SAN;MDW;1728;1
2020;1;5;6;1332;1250;1845;WN;3510;235;42;SAN;MDW;1728;1
2020;1;5;6;1644;1610;2200;WN;3662;230;34;SAN;MDW;1728;1
2020;1;5;6;1348;1330;1455;WN;78;85;18;SAN;OAK;446;1
2020;1;5;6;1136;1120;1250;WN;493;90;16;SAN;OAK;446;1
2020;1;5;6;2001;1925;2055;WN;644;90;36;SAN;OAK;446;1
2020;1;5;6;1802;1705;1835;WN;687;90;57;SAN;OAK;446;1
2020;1;5;6;2105;2035;2205;WN;862;90;30;SAN;OAK;446;1
2020;1;5;6;906;840;1010;WN;993;90;26;SAN;OAK;446;1
2020;1;5;6;1604;1505;1630;WN;1071;85;59;SAN;OAK;446;1
2020;1;5;6;1449;1430;1555;WN;1112;85;19;SAN;OAK;446;1
2020;1;5;6;1931;1540;1705;WN;1179;85;231;SAN;OAK;446;1
2020;1;5;6;1327;1255;1425;WN;1314;90;32;SAN;OAK;446;1
2020;1;5;6;957;925;1055;WN;1599;90;32;SAN;OAK;446;1
2020;1;5;6;1818;1740;1910;WN;2612;90;38;SAN;OAK;446;1
2020;1;5;6;1908;1810;1940;WN;2971;90;58;SAN;OAK;446;1
2020;1;5;6;1134;1050;1220;WN;3502;90;44;SAN;OAK;446;1
2020;1;5;6;1233;1200;1330;WN;3679;90;33;SAN;OAK;446;1
2020;1;5;6;1945;1945;2155;WN;114;70;0;SAN;PHX;304;0
2020;1;5;6;1454;1235;1445;WN;316;70;139;SAN;PHX;304;1
2020;1;5;6;1003;1005;1215;WN;342;70;-2;SAN;PHX;304;0
2020;1;5;6;1714;1610;1820;WN;410;70;64;SAN;PHX;304;1
2020;1;5;6;833;820;1030;WN;414;70;13;SAN;PHX;304;0
2020;1;5;6;711;710;915;WN;496;65;1;SAN;PHX;304;0
2020;1;5;6;1955;1800;2010;WN;620;70;115;SAN;PHX;304;1
2020;1;5;6;1211;1145;1355;WN;1022;70;26;SAN;PHX;304;1
2020;1;5;6;2243;1415;1625;WN;1684;70;508;SAN;PHX;304;1
2020;1;5;6;1808;1720;1935;WN;2268;75;48;SAN;PHX;304;1
2020;1;5;6;1104;1105;1315;WN;2703;70;-1;SAN;PHX;304;0
2020;1;5;6;941;925;1105;WN;530;100;16;SAN;RNO;488;1
2020;1;5;6;1943;1755;1935;WN;1511;100;108;SAN;RNO;488;1
2020;1;5;6;1105;1105;1540;WN;832;155;0;SAN;SAT;1129;0
2020;1;5;6;NA;1425;1605;WN;413;100;NA;SAN;SFO;447;NA
2020;1;5;6;1511;1230;1410;WN;585;100;161;SAN;SFO;447;1
2020;1;5;6;1850;1720;1900;WN;1013;100;90;SAN;SFO;447;1
2020;1;5;6;1243;1015;1155;WN;1597;100;148;SAN;SFO;447;1
2020;1;5;6;836;835;1015;WN;1855;100;1;SAN;SFO;447;0
2020;1;5;6;1940;1910;2050;WN;3839;100;30;SAN;SFO;447;1
2020;1;5;6;950;950;1110;WN;67;80;0;SAN;SJC;417;0
2020;1;5;6;1421;1210;1330;WN;240;80;131;SAN;SJC;417;1
2020;1;5;6;1526;1430;1550;WN;392;80;56;SAN;SJC;417;1
2020;1;5;6;1208;1110;1235;WN;635;85;58;SAN;SJC;417;1
2020;1;5;6;819;820;940;WN;852;80;-1;SAN;SJC;417;0
2020;1;5;6;1809;1730;1850;WN;1188;80;39;SAN;SJC;417;1
2020;1;5;6;1923;1855;2015;WN;1209;80;28;SAN;SJC;417;1
2020;1;5;6;1711;1650;1810;WN;1600;80;21;SAN;SJC;417;1
2020;1;5;6;800;800;935;WN;66;95;0;SAN;SMF;480;0
2020;1;5;6;1338;1230;1405;WN;72;95;68;SAN;SMF;480;1
2020;1;5;6;1423;1340;1515;WN;137;95;43;SAN;SMF;480;1
2020;1;5;6;1729;1710;1840;WN;176;90;19;SAN;SMF;480;1
2020;1;5;6;1622;1530;1700;WN;299;90;52;SAN;SMF;480;1
2020;1;5;6;1658;1620;1750;WN;372;90;38;SAN;SMF;480;1
2020;1;5;6;2014;1930;2105;WN;574;95;44;SAN;SMF;480;1
2020;1;5;6;725;725;900;WN;677;95;0;SAN;SMF;480;0
2020;1;5;6;1203;1115;1250;WN;1010;95;48;SAN;SMF;480;1
2020;1;5;6;1003;1000;1135;WN;2298;95;3;SAN;SMF;480;0
2020;1;5;6;1903;1815;1950;WN;3600;95;48;SAN;SMF;480;1
2020;1;5;6;1305;1210;1420;WN;98;70;55;SAN;TUS;367;1
2020;1;5;6;2141;2110;2320;WN;532;70;31;SAN;TUS;367;1
2020;1;5;6;1559;1505;1715;WN;580;70;54;SAN;TUS;367;1
2020;1;5;6;1544;1540;1745;WN;2113;125;4;SAT;BNA;822;0
2020;1;5;6;656;700;905;WN;3599;125;-4;SAT;BNA;822;0
2020;1;5;6;709;715;1120;WN;903;185;-6;SAT;BWI;1407;0
2020;1;5;6;1437;1435;1840;WN;3419;185;2;SAT;BWI;1407;0
2020;1;5;6;1728;1720;1815;WN;117;55;8;SAT;DAL;248;0
2020;1;5;6;NA;1010;1105;WN;146;55;NA;SAT;DAL;248;NA
2020;1;5;6;933;920;1015;WN;149;55;13;SAT;DAL;248;0
2020;1;5;6;1347;1350;1445;WN;204;55;-3;SAT;DAL;248;0
2020;1;5;6;1855;1855;1950;WN;572;55;0;SAT;DAL;248;0
2020;1;5;6;1416;1420;1515;WN;766;55;-4;SAT;DAL;248;0
2020;1;5;6;1056;1100;1155;WN;1170;55;-4;SAT;DAL;248;0
2020;1;5;6;1246;1245;1340;WN;2906;55;1;SAT;DAL;248;0
2020;1;5;6;1544;1535;1630;WN;3168;55;9;SAT;DAL;248;0
2020;1;5;6;1104;1110;1140;WN;511;90;-6;SAT;ELP;496;0
2020;1;5;6;1737;1735;1805;WN;1414;90;2;SAT;ELP;496;0
2020;1;5;6;755;755;840;WN;147;45;0;SAT;HOU;192;0
2020;1;5;6;1723;1715;1805;WN;266;50;8;SAT;HOU;192;0
2020;1;5;6;844;845;930;WN;268;45;-1;SAT;HOU;192;0
2020;1;5;6;NA;1000;1045;WN;713;45;NA;SAT;HOU;192;NA
2020;1;5;6;1356;1400;1450;WN;714;50;-4;SAT;HOU;192;0
2020;1;5;6;2023;1935;2020;WN;2015;45;48;SAT;HOU;192;1
2020;1;5;6;1147;1145;1235;WN;2176;50;2;SAT;HOU;192;0
2020;1;5;6;1617;1620;1710;WN;2523;50;-3;SAT;HOU;192;0
2020;1;5;6;1831;1835;1925;WN;3408;50;-4;SAT;HOU;192;0
2020;1;5;6;823;830;920;WN;617;50;-7;SAT;HRL;233;0
2020;1;5;6;1832;1830;1920;WN;1936;50;2;SAT;HRL;233;0
2020;1;5;6;1742;1715;1810;WN;648;175;27;SAT;LAS;1069;1
2020;1;5;6;645;640;740;WN;711;180;5;SAT;LAS;1069;0
2020;1;5;6;1522;1520;1620;WN;2101;180;2;SAT;LAS;1069;0
2020;1;5;6;1038;1040;1140;WN;3575;180;-2;SAT;LAS;1069;0
2020;1;5;6;1254;1245;1405;WN;1609;200;9;SAT;LAX;1210;0
2020;1;5;6;1014;1015;1345;WN;348;150;-1;SAT;MCO;1040;0
2020;1;5;6;1558;1605;1935;WN;832;150;-7;SAT;MCO;1040;0
2020;1;5;6;700;700;930;WN;555;150;0;SAT;MDW;1036;0
2020;1;5;6;829;835;1000;WN;207;145;-6;SAT;PHX;843;0
2020;1;5;6;1631;1635;1805;WN;751;150;-4;SAT;PHX;843;0
2020;1;5;6;1126;1125;1255;WN;3767;150;1;SAT;PHX;843;0
2020;1;5;6;1257;1300;1400;WN;1112;180;-3;SAT;SAN;1129;0
2020;1;5;6;1248;1235;1555;WN;327;140;13;SAT;TPA;972;0
2020;1;5;6;1638;1620;1630;WN;823;70;18;SDF;BHM;323;1
2020;1;5;6;1826;1825;1950;WN;794;85;1;SDF;BWI;495;0
2020;1;5;6;1325;1325;1450;WN;2019;85;0;SDF;BWI;495;0
2020;1;5;6;1109;1110;1235;WN;2727;85;-1;SDF;BWI;495;0
2020;1;5;6;1620;1605;1725;WN;2730;260;15;SDF;LAS;1624;0
2020;1;5;6;835;840;1045;WN;692;125;-5;SDF;MCO;718;0
2020;1;5;6;1747;1730;1935;WN;2808;125;17;SDF;MCO;718;1
2020;1;5;6;1721;1700;1705;WN;718;65;21;SDF;MDW;271;1
2020;1;5;6;1144;1145;1150;WN;806;65;-1;SDF;MDW;271;0
2020;1;5;6;1353;1350;1355;WN;1188;65;3;SDF;MDW;271;0
2020;1;5;6;744;745;755;WN;2295;70;-1;SDF;MDW;271;0
2020;1;5;6;818;820;1025;WN;2545;245;-2;SDF;PHX;1506;0
2020;1;5;6;1221;1220;1225;WN;187;65;1;SDF;STL;254;0
2020;1;5;6;1703;1655;1700;WN;977;65;8;SDF;STL;254;0
2020;1;5;6;1408;1410;1615;WN;702;125;-2;SDF;TPA;727;0
2020;1;5;6;637;640;845;WN;2469;125;-3;SDF;TPA;727;0
2020;1;5;6;722;720;1105;WN;438;165;2;SEA;ABQ;1180;0
2020;1;5;6;1505;1405;1750;WN;972;165;60;SEA;ABQ;1180;1
2020;1;5;6;1137;1135;1745;WN;959;250;2;SEA;BNA;1977;0
2020;1;5;6;1947;1950;2205;WN;336;75;-3;SEA;BOI;399;0
2020;1;5;6;1530;1255;1510;WN;835;75;155;SEA;BOI;399;1
2020;1;5;6;2108;1925;2300;WN;1158;155;103;SEA;DEN;1024;1
2020;1;5;6;1425;1425;1800;WN;1568;155;0;SEA;DEN;1024;0
2020;1;5;6;942;945;1320;WN;1856;155;-3;SEA;DEN;1024;0
2020;1;5;6;1213;1215;1310;WN;337;55;-2;SEA;GEG;224;0
2020;1;5;6;2205;2010;2105;WN;775;55;115;SEA;GEG;224;1
2020;1;5;6;1729;1640;1735;WN;1682;55;49;SEA;GEG;224;1
2020;1;5;6;850;850;945;WN;2471;55;0;SEA;GEG;224;0
2020;1;5;6;1448;1445;1710;WN;559;145;3;SEA;LAS;866;0
2020;1;5;6;1133;1125;1350;WN;2357;145;8;SEA;LAS;866;0
2020;1;5;6;1351;1300;1825;WN;730;205;51;SEA;MCI;1489;1
2020;1;5;6;639;635;1230;WN;208;235;4;SEA;MDW;1733;0
2020;1;5;6;1343;1345;1935;WN;1189;230;-2;SEA;MDW;1733;0
2020;1;5;6;1104;1055;1645;WN;2789;230;9;SEA;MDW;1733;0
2020;1;5;6;1230;1210;1415;WN;481;125;20;SEA;OAK;671;1
2020;1;5;6;1000;1000;1205;WN;639;125;0;SEA;OAK;671;0
2020;1;5;6;813;815;1020;WN;747;125;-2;SEA;OAK;671;0
2020;1;5;6;2203;2100;2305;WN;1687;125;63;SEA;OAK;671;1
2020;1;5;6;1646;1540;1745;WN;3402;125;66;SEA;OAK;671;1
2020;1;5;6;2104;1825;2030;WN;3589;125;159;SEA;OAK;671;1
2020;1;5;6;642;645;1035;WN;154;170;-3;SEA;PHX;1107;0
2020;1;5;6;1526;1455;1840;WN;978;165;31;SEA;PHX;1107;1
2020;1;5;6;1035;1030;1420;WN;2374;170;5;SEA;PHX;1107;0
2020;1;5;6;1935;1935;2115;WN;607;100;0;SEA;RNO;564;0
2020;1;5;6;912;915;1050;WN;843;95;-3;SEA;RNO;564;0
2020;1;5;6;759;750;1000;WN;98;130;9;SEA;SJC;697;0
2020;1;5;6;1959;1840;2045;WN;598;125;79;SEA;SJC;697;1
2020;1;5;6;1642;1530;1740;WN;722;130;72;SEA;SJC;697;1
2020;1;5;6;922;810;1105;WN;70;115;72;SEA;SLC;689;1
2020;1;5;6;1844;1820;2110;WN;1747;110;24;SEA;SLC;689;1
2020;1;5;6;1132;1100;1245;WN;73;105;32;SEA;SMF;605;1
2020;1;5;6;1628;1500;1645;WN;151;105;88;SEA;SMF;605;1
2020;1;5;6;1728;1710;1855;WN;1395;105;18;SEA;SMF;605;1
2020;1;5;6;2210;1925;2055;WN;632;90;165;SFO;LAS;414;1
2020;1;5;6;1213;1120;1250;WN;759;90;53;SFO;LAS;414;1
2020;1;5;6;742;740;910;WN;910;90;2;SFO;LAS;414;0
2020;1;5;6;1822;1440;1610;WN;1018;90;222;SFO;LAS;414;1
2020;1;5;6;2129;1620;1750;WN;1924;90;309;SFO;LAS;414;1
2020;1;5;6;2155;1805;1930;WN;442;85;230;SFO;LAX;337;1
2020;1;5;6;915;850;1025;WN;475;95;25;SFO;LAX;337;1
2020;1;5;6;1109;1050;1220;WN;553;90;19;SFO;LAX;337;1
2020;1;5;6;1908;1615;1740;WN;578;85;173;SFO;LAX;337;1
2020;1;5;6;NA;1235;1405;WN;750;90;NA;SFO;LAX;337;NA
2020;1;5;6;713;710;840;WN;797;90;3;SFO;LAX;337;0
2020;1;5;6;1755;1430;1555;WN;801;85;205;SFO;LAX;337;1
2020;1;5;6;1546;1310;1920;WN;106;250;156;SFO;MDW;1855;1
2020;1;5;6;710;705;1315;WN;477;250;5;SFO;MDW;1855;0
2020;1;5;6;1745;1635;2245;WN;545;250;70;SFO;MDW;1855;1
2020;1;5;6;1153;1040;1210;WN;316;90;73;SFO;SAN;447;1
2020;1;5;6;804;805;935;WN;342;90;-1;SFO;SAN;447;0
2020;1;5;6;1804;1555;1725;WN;620;90;129;SFO;SAN;447;1
2020;1;5;6;2306;1925;2055;WN;965;90;221;SFO;SAN;447;1
2020;1;5;6;1940;1220;1350;WN;1684;90;440;SFO;SAN;447;1
2020;1;5;6;NA;1415;1545;WN;3662;90;NA;SFO;SAN;447;NA
2020;1;5;6;845;845;945;WN;254;60;0;SJC;BUR;296;0
2020;1;5;6;2123;1955;2055;WN;325;60;88;SJC;BUR;296;1
2020;1;5;6;1550;1510;1610;WN;504;60;40;SJC;BUR;296;1
2020;1;5;6;1021;1005;1105;WN;732;60;16;SJC;BUR;296;1
2020;1;5;6;1910;1740;1840;WN;1500;60;90;SJC;BUR;296;1
2020;1;5;6;1212;1145;1245;WN;2032;60;27;SJC;BUR;296;1
2020;1;5;6;1416;1410;1510;WN;2383;60;6;SJC;BUR;296;0
2020;1;5;6;1058;1105;1205;WN;3946;60;-7;SJC;BUR;296;0
2020;1;5;6;1258;1220;1340;WN;396;80;38;SJC;LAS;386;1
2020;1;5;6;1044;1045;1205;WN;419;80;-1;SJC;LAS;386;0
2020;1;5;6;929;920;1040;WN;605;80;9;SJC;LAS;386;0
2020;1;5;6;1754;1700;1820;WN;2025;80;54;SJC;LAS;386;1
2020;1;5;6;2051;1955;2115;WN;2533;80;56;SJC;LAS;386;1
2020;1;5;6;1456;1410;1530;WN;2907;80;46;SJC;LAS;386;1
2020;1;5;6;2035;1840;2000;WN;3142;80;115;SJC;LAS;386;1
2020;1;5;6;1645;1355;1505;WN;216;70;170;SJC;LAX;308;1
2020;1;5;6;1135;1125;1240;WN;321;75;10;SJC;LAX;308;0
2020;1;5;6;1923;1855;2005;WN;361;70;28;SJC;LAX;308;1
2020;1;5;6;1024;1010;1125;WN;463;75;14;SJC;LAX;308;0
2020;1;5;6;912;910;1025;WN;915;75;2;SJC;LAX;308;0
2020;1;5;6;1636;1605;1715;WN;1004;70;31;SJC;LAX;308;1
2020;1;5;6;1755;1710;1820;WN;1044;70;45;SJC;LAX;308;1
2020;1;5;6;1545;1425;1535;WN;1081;70;80;SJC;LAX;308;1
